videoURL,thumbnailURL,talkTitle,
https://vimeo.com/groups/quantifiedself/videos/84767605,https://i.vimeocdn.com/video/461794781_295x166.jpg,Rob Shields - A Photo Every Minute: One Year Later,
https://vimeo.com/groups/quantifiedself/videos/84443948,https://i.vimeocdn.com/video/466434247_295x166.jpg,Gary Wolf introduces the Quantified Self,
https://vimeo.com/groups/quantifiedself/videos/84443950,https://i.vimeocdn.com/video/461533639_295x166.jpg,Aaron Rowe on Daily Lipids Testing,
https://vimeo.com/groups/quantifiedself/videos/84443951,https://i.vimeocdn.com/video/461533379_295x166.jpg,Jana Beck on Exploring and Visualizing Diabetes Data,
https://vimeo.com/groups/quantifiedself/videos/84443952,https://i.vimeocdn.com/video/461533027_295x166.jpg,Molly Maloof on Tracking for Health Goals,
https://vimeo.com/groups/quantifiedself/videos/84443953,https://i.vimeocdn.com/video/461531605_295x166.jpg,Kevin Krejci on Tracking my Parkinson's,
https://vimeo.com/groups/quantifiedself/videos/84389057,https://i.vimeocdn.com/video/461258690_295x166.jpg,Stephen Zadig - Life in the Fast Lane: Learning from Vitals,
https://vimeo.com/groups/quantifiedself/videos/84389058,https://i.vimeocdn.com/video/461314817_295x166.jpg,Robert Rothfarb -Tracking my Blood Anticoagulation Drug,
https://vimeo.com/groups/quantifiedself/videos/78071417,https://i.vimeocdn.com/video/454164436_295x166.jpg,Jeff Fajans - Achieving the Good Life via Positive Psychology-Based QS,
https://vimeo.com/groups/quantifiedself/videos/78071416,https://i.vimeocdn.com/video/454164636_295x166.jpg,Fu-Chieh Hsu - Making Sense of My Bio-signals,
https://vimeo.com/groups/quantifiedself/videos/78071139,https://i.vimeocdn.com/video/455208505_295x166.jpg,"Charles Wang - Mindfulness, Technology, and Me",
https://vimeo.com/groups/quantifiedself/videos/77503681,https://i.vimeocdn.com/video/457196401_295x166.jpg,Ian Eslick - Decisions and Experimentation in the Quantified Self,
https://vimeo.com/groups/quantifiedself/videos/77972739,https://i.vimeocdn.com/video/454165224_295x166.jpg,Chris Dancy - Data Cartography: The Journey to Existence Mapping,
https://vimeo.com/groups/quantifiedself/videos/77972740,https://i.vimeocdn.com/video/454165134_295x166.jpg,Maggie Delano - ECG and Activity Monitoring: What Can We Learn?,
https://vimeo.com/groups/quantifiedself/videos/78020552,https://i.vimeocdn.com/video/457217344_295x166.jpg,David El Achkar - How Six Months of Tracking Everything Increased my Awareness,
https://vimeo.com/groups/quantifiedself/videos/78251001,https://i.vimeocdn.com/video/487926529_295x166.jpg,Kitty Ireland - Grandma Was A Lifelogger,
https://vimeo.com/groups/quantifiedself/videos/79453885,https://i.vimeocdn.com/video/455205398_295x166.jpg,Juliana Chua - TinkÃ©: Monitoring Fitness Levels and Relaxation Indexes,
https://vimeo.com/groups/quantifiedself/videos/79453884,https://i.vimeocdn.com/video/455205512_295x166.jpg,Mark Moschel - 30 Days of Rejection Therapy,
https://vimeo.com/groups/quantifiedself/videos/80627706,https://i.vimeocdn.com/video/456600207_295x166.jpg,Mike and Lisa Winter - How To Connect Things,
https://vimeo.com/groups/quantifiedself/videos/80193612,https://i.vimeocdn.com/video/457196237_295x166.jpg,Rosane Oliveira - The Quantified Double Self: A Tale of Twins,
https://vimeo.com/groups/quantifiedself/videos/80593727,https://i.vimeocdn.com/video/457197358_295x166.jpg,"Ben Rubin, Chris Hogg, Brian Krejcarek - â€œSo hereâ€™s what happened...â€ù",
https://vimeo.com/groups/quantifiedself/videos/81270829,https://i.vimeocdn.com/video/466783234_295x166.jpg,Mark Drangsholt - What Causes my Heart Rhythm Disorder?,
https://vimeo.com/groups/quantifiedself/videos/81708431,https://i.vimeocdn.com/video/457907524_295x166.jpg,David Albert - Data from my iPhone ECG,
https://vimeo.com/groups/quantifiedself/videos/83272870,https://i.vimeocdn.com/video/460019489_295x166.jpg,Richard Harrison - How I Lost 200 Lbs,
https://vimeo.com/groups/quantifiedself/videos/83272869,https://i.vimeocdn.com/video/460019097_295x166.jpg,Dan Dascalescu - A 30 Day Trial of the Slow Carb Diet,
https://vimeo.com/groups/quantifiedself/videos/82215891,https://i.vimeocdn.com/video/460018857_295x166.jpg,Stephane Marceau - Building and Using a Bio-Sensing Garment,
https://vimeo.com/groups/quantifiedself/videos/82754630,https://i.vimeocdn.com/video/503843457_295x166.jpg,Olivier Janin - Playing with my Breath,
https://vimeo.com/groups/quantifiedself/videos/82754631,https://i.vimeocdn.com/video/460017571_295x166.jpg,Bethany Soule - Beeminding Beeminder,
https://vimeo.com/groups/quantifiedself/videos/82215892,https://i.vimeocdn.com/video/458537458_295x166.jpg,Nancy Dougherty - Quantified/Unquantified,
https://vimeo.com/groups/quantifiedself/videos/82754629,https://i.vimeocdn.com/video/460018034_295x166.jpg,Bill Schuller - QS Adventures with my Kids,
https://vimeo.com/groups/quantifiedself/videos/83272871,https://i.vimeocdn.com/video/460019742_295x166.jpg,Katrina Rodzon - Celiac Discovery: Regaining My Health and Well-Being,
https://vimeo.com/groups/quantifiedself/videos/83550513,https://i.vimeocdn.com/video/460063320_295x166.jpg,"Thomas Christiansen - 50,000 Observations Later",
https://vimeo.com/groups/quantifiedself/videos/84108445,https://i.vimeocdn.com/video/460843505_295x166.jpg,Owning your data,
https://vimeo.com/groups/quantifiedself/videos/83913668,https://i.vimeocdn.com/video/460579366_295x166.jpg,Zen and the art of quantified self,
https://vimeo.com/groups/quantifiedself/videos/82134298,https://i.vimeocdn.com/video/458547063_295x166.jpg,"Dan Gull - Lumosity, Sleep, and Nootropics",
https://vimeo.com/groups/quantifiedself/videos/81710002,https://i.vimeocdn.com/video/457907917_295x166.jpg,Jason Langheier & Greg Schwartz - Are You What You Eat? Or What You Buy?,
https://vimeo.com/groups/quantifiedself/videos/81708430,https://i.vimeocdn.com/video/457907396_295x166.jpg,Ajay Chander - Measuring the Moment,
https://vimeo.com/groups/quantifiedself/videos/79040232,https://i.vimeocdn.com/video/454633783_295x166.jpg,Genetics and Brain Tracking,
https://vimeo.com/groups/quantifiedself/videos/81593666,https://i.vimeocdn.com/video/457768143_295x166.jpg,Memomics and Longevity,
https://vimeo.com/groups/quantifiedself/videos/81504360,https://i.vimeocdn.com/video/457672478_295x166.jpg,Chris Bartley - Landmines & Zombies,
https://vimeo.com/groups/quantifiedself/videos/81504362,https://i.vimeocdn.com/video/457672035_295x166.jpg,Erica Forzani - Sensing Breath and Air,
https://vimeo.com/groups/quantifiedself/videos/81504359,https://i.vimeocdn.com/video/457671774_295x166.jpg,Nick Alexander - Running Cold - Does it Burn More Calories?,
https://vimeo.com/groups/quantifiedself/videos/81448230,https://i.vimeocdn.com/video/457580176_295x166.jpg,Lauren Hall - Sleep Time App 2013-09-04,
https://vimeo.com/groups/quantifiedself/videos/41369177,https://i.vimeocdn.com/video/286501391_295x166.jpg,Ryan Muller - Productivity tracking using Shuff,
https://vimeo.com/groups/quantifiedself/videos/78651438,https://i.vimeocdn.com/video/454129608_295x166.jpg,Dan Gull - QS Beginner Tips,
https://vimeo.com/groups/quantifiedself/videos/81420472,https://i.vimeocdn.com/video/457546317_295x166.jpg,Dan Gull - BodyMedia and Sleep 2013-09-04,
https://vimeo.com/groups/quantifiedself/videos/81272562,https://i.vimeocdn.com/video/457541586_295x166.jpg,Vivienne Ming - Tracking my Son's Diabetes,
https://vimeo.com/groups/quantifiedself/videos/81359844,https://i.vimeocdn.com/video/457471609_295x166.jpg,Eddy Jones - Fitbit and Snore Lab 2013-09-04,
https://vimeo.com/groups/quantifiedself/videos/81303527,https://i.vimeocdn.com/video/457404889_295x166.jpg,Anne Wright - Zeo and Beddit 2013-09-04,
https://vimeo.com/groups/quantifiedself/videos/80968838,https://i.vimeocdn.com/video/457008617_295x166.jpg,"Tiago Forte - Getting Things Done, Quantified",
https://vimeo.com/groups/quantifiedself/videos/80968837,https://i.vimeocdn.com/video/457009349_295x166.jpg,QS at Evernote- Jessica Margolin,
https://vimeo.com/groups/quantifiedself/videos/80922960,https://i.vimeocdn.com/video/456952627_295x166.jpg,QS at Evernote- David El Achkar,
https://vimeo.com/groups/quantifiedself/videos/80750780,https://i.vimeocdn.com/video/456740384_295x166.jpg,QS at Evernote- Estee Solomon Gray,
https://vimeo.com/groups/quantifiedself/videos/80856371,https://i.vimeocdn.com/video/456864785_295x166.jpg,QS at Evernote- Damon Cool,
https://vimeo.com/groups/quantifiedself/videos/80193613,https://i.vimeocdn.com/video/456166574_295x166.jpg,"Robby Macdonell: 8,000 Screen Hours",
https://vimeo.com/groups/quantifiedself/videos/79674486,https://i.vimeocdn.com/video/455718315_295x166.jpg,"Julie Price - Tracking 10,000 Running Miles Over 10 Years",
https://vimeo.com/groups/quantifiedself/videos/79674487,https://i.vimeocdn.com/video/455445703_295x166.jpg,"Eric Jain - Lies, Damn Lies, and Correlations",
https://vimeo.com/groups/quantifiedself/videos/79776556,https://i.vimeocdn.com/video/455718182_295x166.jpg,Konstantin Augemberg - 100 Days of Summer,
https://vimeo.com/groups/quantifiedself/videos/79837532,https://i.vimeocdn.com/video/455676624_295x166.jpg,Doug Kanter - A Year of Diabetes Data,
https://vimeo.com/groups/quantifiedself/videos/77972738,https://i.vimeocdn.com/video/454165334_295x166.jpg,Aaron Parecki - Low Friction Personal Data Collection,
https://vimeo.com/groups/quantifiedself/videos/79009267,https://i.vimeocdn.com/video/454651626_295x166.jpg,QS Wearable E-Nose,
https://vimeo.com/groups/quantifiedself/videos/79026657,https://i.vimeocdn.com/video/454618780_295x166.jpg,Auto life logging for non-QSers,
https://vimeo.com/groups/quantifiedself/videos/78714402,https://i.vimeocdn.com/video/454266787_295x166.jpg,Edwina Clark - Nutrition Tracking Basics - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/78714401,https://i.vimeocdn.com/video/454266638_295x166.jpg,Brittany Rode - Productivity - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/78714400,https://i.vimeocdn.com/video/454266468_295x166.jpg,Jeff Huang - Common Data Schemas - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/78050329,https://i.vimeocdn.com/video/453403040_295x166.jpg,Hotwire's perspective on QS,
https://vimeo.com/groups/quantifiedself/videos/77986002,https://i.vimeocdn.com/video/453363962_295x166.jpg,Healthy Choices and Happiness,
https://vimeo.com/groups/quantifiedself/videos/77986003,https://i.vimeocdn.com/video/453363863_295x166.jpg,Designing Software for Self Trackers,
https://vimeo.com/groups/quantifiedself/videos/77197668,https://i.vimeocdn.com/video/453021438_295x166.jpg,Mette Dyhrberg - The Pomodoro Recovery,
https://vimeo.com/groups/quantifiedself/videos/77197669,https://i.vimeocdn.com/video/452317605_295x166.jpg,Andrew Tarvin - The Perfect Day,
https://vimeo.com/groups/quantifiedself/videos/77197670,https://i.vimeocdn.com/video/452317144_295x166.jpg,Amy Merrill - Sleep Tracking with Jawbone Up,
https://vimeo.com/groups/quantifiedself/videos/77350816,https://i.vimeocdn.com/video/452505834_295x166.jpg,Andrew Paulus - Quantifying What To Wear,
https://vimeo.com/groups/quantifiedself/videos/75620034,https://i.vimeocdn.com/video/450699559_295x166.jpg,Rob Rothfarb on Tracking INR,
https://vimeo.com/groups/quantifiedself/videos/75622922,https://i.vimeocdn.com/video/450697126_295x166.jpg,Stan James on Habit Tracking,
https://vimeo.com/groups/quantifiedself/videos/75620036,https://i.vimeocdn.com/video/451315394_295x166.jpg,Valerie Aurora on Tracking Street Harassment,
https://vimeo.com/groups/quantifiedself/videos/75622923,https://i.vimeocdn.com/video/450710971_295x166.jpg,Sara Riggare on Tracking Parkinsons & Medication,
https://vimeo.com/groups/quantifiedself/videos/75622924,https://i.vimeocdn.com/video/450691230_295x166.jpg,Kellie Brownell on Tracking Values,
https://vimeo.com/groups/quantifiedself/videos/75485713,https://i.vimeocdn.com/video/450074147_295x166.jpg,Skill Acquisition,
https://vimeo.com/groups/quantifiedself/videos/74772512,https://i.vimeocdn.com/video/449632162_295x166.jpg,Colette Ellis - Fitbit: You Had Me at Smooches,
https://vimeo.com/groups/quantifiedself/videos/74775674,https://i.vimeocdn.com/video/449632122_295x166.jpg,David Sweet - Long-Term Weight Control,
https://vimeo.com/groups/quantifiedself/videos/74789806,https://i.vimeocdn.com/video/449236380_295x166.jpg,Josh Manley and Charlotta - Two perspectives of data-driven health coaching,
https://vimeo.com/groups/quantifiedself/videos/73435170,https://i.vimeocdn.com/video/447534034_295x166.jpg,Greg Pomerantz - High Carbohydrate Diet,
https://vimeo.com/groups/quantifiedself/videos/73598429,https://i.vimeocdn.com/video/448321255_295x166.jpg,Me: anxious or not?,
https://vimeo.com/groups/quantifiedself/videos/74067335,https://i.vimeocdn.com/video/448329828_295x166.jpg,Long Run Quantification,
https://vimeo.com/groups/quantifiedself/videos/72054531,https://i.vimeocdn.com/video/445803754_295x166.jpg,Nikhil Srinivasan - Mapping the Human Phenome - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/72048184,https://i.vimeocdn.com/video/445816763_295x166.jpg,Matthew Ames - One Small Step on the Scale - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/72048182,https://i.vimeocdn.com/video/445800748_295x166.jpg,Tone Fonseca - How to Win a Food Fight - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/72048183,https://i.vimeocdn.com/video/445799402_295x166.jpg,Daniel Rinehart - Quantified Self for Preventative Care - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/69675316,https://i.vimeocdn.com/video/442556084_295x166.jpg,QS Conference 2012-Randy Sargent-2 years of tracking weight diet and sleep,
https://vimeo.com/groups/quantifiedself/videos/71800389,https://i.vimeocdn.com/video/445474060_295x166.jpg,"Gender, Identity, and Data Subjectivity",
https://vimeo.com/groups/quantifiedself/videos/71776733,https://i.vimeocdn.com/video/445461958_295x166.jpg,Mood Mapping,
https://vimeo.com/groups/quantifiedself/videos/71735867,https://i.vimeocdn.com/video/445411457_295x166.jpg,Neurofeedback â€_ My Story,
https://vimeo.com/groups/quantifiedself/videos/70601308,https://i.vimeocdn.com/video/443907084_295x166.jpg,Ashish Mukharji on Happiness by the Numbers,
https://vimeo.com/groups/quantifiedself/videos/70668763,https://i.vimeocdn.com/video/444001843_295x166.jpg,Journey to Rediscover Youth by David Kil,
https://vimeo.com/groups/quantifiedself/videos/70671747,https://i.vimeocdn.com/video/444005902_295x166.jpg,Why is My Blood Sugar High by Seth Roberts,
https://vimeo.com/groups/quantifiedself/videos/70673821,https://i.vimeocdn.com/video/444008594_295x166.jpg,Checking in for Better Health by John Schrom,
https://vimeo.com/groups/quantifiedself/videos/70685180,https://i.vimeocdn.com/video/444023019_295x166.jpg,How do you Measure Transformations of the Mind by Eric Traub,
https://vimeo.com/groups/quantifiedself/videos/68817017,https://i.vimeocdn.com/video/442959184_295x166.jpg,Paul Saluzzi - Health Quantification and Diabetes,
https://vimeo.com/groups/quantifiedself/videos/68818895,https://i.vimeocdn.com/video/441308187_295x166.jpg,Andre Malan - Using self-tracking to reduce total sleep time to 4 hours per night.,
https://vimeo.com/groups/quantifiedself/videos/69424934,https://i.vimeocdn.com/video/442959014_295x166.jpg,David Goldstein - Naming the Demon,
https://vimeo.com/groups/quantifiedself/videos/69430624,https://i.vimeocdn.com/video/442193384_295x166.jpg,Greg Pomerantz - Triglycerides: the postprandial elephant,
https://vimeo.com/groups/quantifiedself/videos/69430625,https://i.vimeocdn.com/video/442958782_295x166.jpg,Lana Oynova - RxUx -Tracking For My Happiness Prescription,
https://vimeo.com/groups/quantifiedself/videos/69844986,https://i.vimeocdn.com/video/442799891_295x166.jpg,QS SF Meetup #5: Owen Martin - Sleep Tracking with Jawbone,
https://vimeo.com/groups/quantifiedself/videos/69844987,https://i.vimeocdn.com/video/442800195_295x166.jpg,QS SF Meetup #5: Jerome Cukier - Visualizing Email Data,
https://vimeo.com/groups/quantifiedself/videos/69844988,https://i.vimeocdn.com/video/442800699_295x166.jpg,QS SF Meetup #5: Mark Wilson - An Experiment in Synthesizing My Pile of Data,
https://vimeo.com/groups/quantifiedself/videos/69844989,https://i.vimeocdn.com/video/442804213_295x166.jpg,QS SF Meetup #5: Ernesto Ramirez- QS Europe Conference Recap,
https://vimeo.com/groups/quantifiedself/videos/69815793,https://i.vimeocdn.com/video/442782337_295x166.jpg,The Arithmetic of Life,
https://vimeo.com/groups/quantifiedself/videos/69815248,https://i.vimeocdn.com/video/442770702_295x166.jpg,Using IOT for Motivation,
https://vimeo.com/groups/quantifiedself/videos/69813531,https://i.vimeocdn.com/video/442757389_295x166.jpg,Tracking Book Reading,
https://vimeo.com/groups/quantifiedself/videos/69808656,https://i.vimeocdn.com/video/442781309_295x166.jpg,Measuring Exhaustion and Readiness,
https://vimeo.com/groups/quantifiedself/videos/69674358,https://i.vimeocdn.com/video/442553793_295x166.jpg,QS Conference 2012-Yasmin Lucero-Tracking my baby's sleep,
https://vimeo.com/groups/quantifiedself/videos/69615435,https://i.vimeocdn.com/video/442476062_295x166.jpg,Arterial Stiffness,
https://vimeo.com/groups/quantifiedself/videos/68964779,https://i.vimeocdn.com/video/441511675_295x166.jpg,Narrato,
https://vimeo.com/groups/quantifiedself/videos/68941583,https://i.vimeocdn.com/video/441478914_295x166.jpg,Self-Monitoring and Cancer Survivorship,
https://vimeo.com/groups/quantifiedself/videos/68913267,https://i.vimeocdn.com/video/441440344_295x166.jpg,Past Present Future,
https://vimeo.com/groups/quantifiedself/videos/68775423,https://i.vimeocdn.com/video/441247182_295x166.jpg,Self knowledge through textile-based sensing,
https://vimeo.com/groups/quantifiedself/videos/68610500,https://i.vimeocdn.com/video/441005015_295x166.jpg,Visualising Data in New Ways,
https://vimeo.com/groups/quantifiedself/videos/68607152,https://i.vimeocdn.com/video/440996734_295x166.jpg,Tracking Walking,
https://vimeo.com/groups/quantifiedself/videos/68603246,https://i.vimeocdn.com/video/440992834_295x166.jpg,A Marketplace for Healthy Ideas,
https://vimeo.com/groups/quantifiedself/videos/68600543,https://i.vimeocdn.com/video/440987696_295x166.jpg,Parkinson's Tracking,
https://vimeo.com/groups/quantifiedself/videos/68077730,https://i.vimeocdn.com/video/440237338_295x166.jpg,Matt Dippl - Biohacking - QSAMS #8,
https://vimeo.com/groups/quantifiedself/videos/68077728,https://i.vimeocdn.com/video/440238589_295x166.jpg,"James Burke, Joost Plattel, Yuri van Geest & Maarten den Braber - Recap of the QS Europe Conference - QSAMS #8",
https://vimeo.com/groups/quantifiedself/videos/68077729,https://i.vimeocdn.com/video/440237833_295x166.jpg,Gijsbregt Brouwer - QS & sports - QSAMS #8,
https://vimeo.com/groups/quantifiedself/videos/67618171,https://i.vimeocdn.com/video/439574621_295x166.jpg,Jonny Farringdon - BodyMedia - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/67619482,https://i.vimeocdn.com/video/439573997_295x166.jpg,John Moore - New Media Medicine - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/67618170,https://i.vimeocdn.com/video/439574399_295x166.jpg,Jacqueline Thong - Ubiqi Health - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/67614701,https://i.vimeocdn.com/video/439575548_295x166.jpg,Boston QS Health & Wellness Innovation Night: Panel Discussion,
https://vimeo.com/groups/quantifiedself/videos/67256890,https://i.vimeocdn.com/video/439071096_295x166.jpg,In The Flow,
https://vimeo.com/groups/quantifiedself/videos/66935635,https://i.vimeocdn.com/video/438604498_295x166.jpg,Recording Life with Momento,
https://vimeo.com/groups/quantifiedself/videos/66921968,https://i.vimeocdn.com/video/438586015_295x166.jpg,"Me, Myself and I - A Dream Tracking Tale",
https://vimeo.com/groups/quantifiedself/videos/66928697,https://i.vimeocdn.com/video/438603098_295x166.jpg,Mood,
https://vimeo.com/groups/quantifiedself/videos/66544671,https://i.vimeocdn.com/video/438000123_295x166.jpg,CBT,
https://vimeo.com/groups/quantifiedself/videos/66544113,https://i.vimeocdn.com/video/444371153_295x166.jpg,Stressed Out Loud,
https://vimeo.com/groups/quantifiedself/videos/66508287,https://i.vimeocdn.com/video/437953795_295x166.jpg,Self Experimentation,
https://vimeo.com/groups/quantifiedself/videos/64367464,https://i.vimeocdn.com/video/437541038_295x166.jpg,Robert Carlsen - input/output,
https://vimeo.com/groups/quantifiedself/videos/65111450,https://i.vimeocdn.com/video/437540853_295x166.jpg,Alastair Tse - Walk all of Manhattan,
https://vimeo.com/groups/quantifiedself/videos/65111452,https://i.vimeocdn.com/video/437540634_295x166.jpg,"Doug Kanter - Diabetes, Databetes & Marathon Training",
https://vimeo.com/groups/quantifiedself/videos/65202167,https://i.vimeocdn.com/video/437540697_295x166.jpg,Esther Dyson - Travels with my sensors,
https://vimeo.com/groups/quantifiedself/videos/64357576,https://i.vimeocdn.com/video/434976466_295x166.jpg,Will Turnage - Tonight.im,
https://vimeo.com/groups/quantifiedself/videos/64204620,https://i.vimeocdn.com/video/434790416_295x166.jpg,Sanjiv Shah - Sleep and Tinted Goggles - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/64204619,https://i.vimeocdn.com/video/434790701_295x166.jpg,Preston Estep - Genome and Telomeres - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/64204618,https://i.vimeocdn.com/video/434790936_295x166.jpg,Jared Chung - Time Tracking - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/64204617,https://i.vimeocdn.com/video/434791619_295x166.jpg,Juhan Sonin - Designing Health - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/63277770,https://i.vimeocdn.com/video/433469803_295x166.jpg,Troy Angrignon - QS Tools for Military Style Training,
https://vimeo.com/groups/quantifiedself/videos/63277773,https://i.vimeocdn.com/video/433469873_295x166.jpg,Junling Hu - Achieving Perfect Health with Runmeter,
https://vimeo.com/groups/quantifiedself/videos/63277772,https://i.vimeocdn.com/video/433480962_295x166.jpg,Paul Sas - To See Ourselves as Others See Us,
https://vimeo.com/groups/quantifiedself/videos/63125778,https://i.vimeocdn.com/video/433260335_295x166.jpg,What do you want from Healthcare?,
https://vimeo.com/groups/quantifiedself/videos/63006265,https://i.vimeocdn.com/video/433097421_295x166.jpg,"Tom LaGatta - Quantified knowledge, by way of little cards",
https://vimeo.com/groups/quantifiedself/videos/61451925,https://i.vimeocdn.com/video/427176645_295x166.jpg,Phil von Stade - Life Logging: Using Spreadsheets,
https://vimeo.com/groups/quantifiedself/videos/61451924,https://i.vimeocdn.com/video/427111710_295x166.jpg,Vincent Boyce - Performance data and Self-expression: Exposing a Hidden Narrative,
https://vimeo.com/groups/quantifiedself/videos/60702859,https://i.vimeocdn.com/video/421404263_295x166.jpg,Mike Lydon - Leverage was the Choice of Beverage,
https://vimeo.com/groups/quantifiedself/videos/60650751,https://i.vimeocdn.com/video/421022668_295x166.jpg,Konstantin Augemberg - Testing Three Models of Happiness,
https://vimeo.com/groups/quantifiedself/videos/60648386,https://i.vimeocdn.com/video/421012755_295x166.jpg,Cliff Atkinson - Storyboarding the Psyche,
https://vimeo.com/groups/quantifiedself/videos/62746426,https://i.vimeocdn.com/video/432746229_295x166.jpg,Sara Cambridge: Lessons From Food Tracking,
https://vimeo.com/groups/quantifiedself/videos/62746433,https://i.vimeocdn.com/video/432751959_295x166.jpg,Rajiv Mehta on Tracking Reading Habits,
https://vimeo.com/groups/quantifiedself/videos/62746429,https://i.vimeocdn.com/video/432745308_295x166.jpg,"Alex Bangs: Experimenting with Plant-Based"" Diets""",
https://vimeo.com/groups/quantifiedself/videos/62824226,https://i.vimeocdn.com/video/432851904_295x166.jpg,Tomas Guitteriez: What I Learned From Tracking Sleep,
https://vimeo.com/groups/quantifiedself/videos/62824227,https://i.vimeocdn.com/video/432852341_295x166.jpg,Ryan Floyd: Improving Time Management,
https://vimeo.com/groups/quantifiedself/videos/62899613,https://i.vimeocdn.com/video/432948585_295x166.jpg,Nick Black - Epochs of Nutrition and Exercise,
https://vimeo.com/groups/quantifiedself/videos/62829736,https://i.vimeocdn.com/video/432848429_295x166.jpg,Alexander Grey - The Quantified Workplace,
https://vimeo.com/groups/quantifiedself/videos/62818350,https://i.vimeocdn.com/video/433240122_295x166.jpg,How I Track Using Fitbit and a Wifi Scale,
https://vimeo.com/groups/quantifiedself/videos/61612221,https://i.vimeocdn.com/video/428316604_295x166.jpg,Greg Tyrelle - Whole Genome Sequencing #QSAms7,
https://vimeo.com/groups/quantifiedself/videos/61417760,https://i.vimeocdn.com/video/426867641_295x166.jpg,Sander Veenhof - QS and Augmented Reality #QSAms7,
https://vimeo.com/groups/quantifiedself/videos/62058793,https://i.vimeocdn.com/video/431559532_295x166.jpg,Calendar Lifelogging,
https://vimeo.com/groups/quantifiedself/videos/61332499,https://i.vimeocdn.com/video/426251052_295x166.jpg,Forgetting,
https://vimeo.com/groups/quantifiedself/videos/60821259,https://i.vimeocdn.com/video/422308932_295x166.jpg,Ralf Belusa - Why I am Biohacking myself,
https://vimeo.com/groups/quantifiedself/videos/60841251,https://i.vimeocdn.com/video/422459072_295x166.jpg,Alexander Steinhard - Master & Slave,
https://vimeo.com/groups/quantifiedself/videos/60412739,https://i.vimeocdn.com/video/419334937_295x166.jpg,Jae Osenbach: Having My Chocolate and Eating It Too (Seattle),
https://vimeo.com/groups/quantifiedself/videos/60419612,https://i.vimeocdn.com/video/419359189_295x166.jpg,Scott Kendall: Quadstreaker (Seattle),
https://vimeo.com/groups/quantifiedself/videos/60416141,https://i.vimeocdn.com/video/420082361_295x166.jpg,Jin-Young Kim: Subtleties in Tracking Happiness (Seattle),
https://vimeo.com/groups/quantifiedself/videos/59841604,https://i.vimeocdn.com/video/416095356_295x166.jpg,QS for Non-Geeks,
https://vimeo.com/groups/quantifiedself/videos/59693914,https://i.vimeocdn.com/video/414983023_295x166.jpg,Amelia Greenhall - Weight," Weight - Don't Tell Me"""""
https://vimeo.com/groups/quantifiedself/videos/59693913,https://i.vimeocdn.com/video/414983561_295x166.jpg,"Ari Berwaldt - Self-Experiments With Sleep, Cognition, and Fasting",
https://vimeo.com/groups/quantifiedself/videos/59682508,https://i.vimeocdn.com/video/414894513_295x166.jpg,"Phac Le Tuan - Actrack: Fighting The Heisenberg Curse""""",
https://vimeo.com/groups/quantifiedself/videos/59682499,https://i.vimeocdn.com/video/414893365_295x166.jpg,Beau Gunderson - Quantifying Chrome Tabs,
https://vimeo.com/groups/quantifiedself/videos/59623310,https://i.vimeocdn.com/video/414448411_295x166.jpg,Peter Savich - On The Fragility of Old Man Skinniness,
https://vimeo.com/groups/quantifiedself/videos/59623306,https://i.vimeocdn.com/video/414448449_295x166.jpg,Greg Kroleski - The Dilemma of Leisure Time,
https://vimeo.com/groups/quantifiedself/videos/59623305,https://i.vimeocdn.com/video/414449321_295x166.jpg,Scott Dunlap - Mother Nature's Data Feed,
https://vimeo.com/groups/quantifiedself/videos/59513686,https://i.vimeocdn.com/video/413635397_295x166.jpg,Amy Lightholder - Agile For Life,
https://vimeo.com/groups/quantifiedself/videos/58266362,https://i.vimeocdn.com/video/404325742_295x166.jpg,Danny Dover,
https://vimeo.com/groups/quantifiedself/videos/58263895,https://i.vimeocdn.com/video/404307010_295x166.jpg,Erik Kennedy,
https://vimeo.com/groups/quantifiedself/videos/58264808,https://i.vimeocdn.com/video/404313463_295x166.jpg,Richard Sprague,
https://vimeo.com/groups/quantifiedself/videos/57823452,https://i.vimeocdn.com/video/401050610_295x166.jpg,Awais Hussain - Keeping Track of Time - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/57823451,https://i.vimeocdn.com/video/401046422_295x166.jpg,Tyler Renelle - HabitRPG - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/57823450,https://i.vimeocdn.com/video/401025535_295x166.jpg,Lawrence Casha - Stretching Quantification - Boston QS,
https://vimeo.com/groups/quantifiedself/videos/57823448,https://i.vimeocdn.com/video/401025845_295x166.jpg,John Moore - Health and Wellness Innovation 2013 - Boston QS,
